"RCB_TIE000000141918"||"23254"
"RCB_TIE000000141470"||"22773"
"RCB_TIE000000143226"||"30304"
"RCB_TIE000000143136"||"24206"
"RCB_TIE000000140212"||"27193"
"RCB_TIE000000144117"||"27745"
"RCB_TIE000000144120"||"29298"
"RCB_TIE000000140592"||"22336"
"RCB_TIE000000144517"||"25483"
"RCB_TIE000000144704"||"25952"
"RCB_TIE000000134853"||"13669"
"RCB_TIE000000135170"||"27404"
"RCB_TIE000000135075"||"17193"
"RCB_TIE000000137348"||"18902"
"RCB_TIE000000137286"||"32064"
"RCB_TIE000000137407"||"18648"
"RCB_TIE000000137838"||"19346"
"RCB_TIE000000135615"||"29347"
"RCB_TIE000000135723"||"17546"
"RCB_TIE000000136152"||"18367"
"RCB_TIE000000136416"||"27800"
"RCB_TIE000000137826"||"19404"
"RCB_TIE000000140823"||"22342"
"RCB_TIE000000136236"||"26219"
"RCB_TIE000000135767"||"33496"
"RCB_TIE000000136426"||"27859"
"RCB_TIE000000136323"||"18254"
"RCB_TIE000000136445"||"18231"
"RCB_TIE000000136695"||"18125"
"RCB_TIE000000137353"||"18694"
"RCB_TIE000000127199"||"1000555"
"RCB_TIE000000137393"||"27201"
"RCB_TIE000000137760"||"19292"
"RCB_TIE000000130027"||"12986"
"RCB_TIE000000130704"||"13542"
"RCB_TIE000000131615"||"31781"
"RCB_TIE000000131921"||"26683"
"RCB_TIE000000128314"||"11522"
"RCB_TIE000000128832"||"11914"
"RCB_TIE000000135678"||"17566"
"RCB_TIE000000136661"||"31316"
"RCB_TIE000000137303"||"23953"
"RCB_TIE000000140966"||"14926"
"RCB_TIE000000140857"||"32993"
"RCB_TIE000000141100"||"31910"
"RCB_TIE000000133283"||"15612"
"RCB_TIE000000133388"||"29817"
"RCB_TIE000000133608"||"15931"
"RCB_TIE000000134214"||"16373"
"RCB_TIE000000133493"||"15760"
"RCB_TIE000000133429"||"15738"
"RCB_TIE000000133501"||"15802"
"RCB_TIE000000134119"||"16283"
"RCB_TIE000000133804"||"15968"
"RCB_TIE000000135144"||"17191"
"RCB_TIE000000137810"||"19263"
"RCB_TIE000000141042"||"22516"
"RCB_TIE000000141338"||"26444"
"RCB_TIE000000141132"||"32649"
"RCB_TIE000000141496"||"32159"
"RCB_TIE000000141805"||"23126"
"RCB_TIE000000141454"||"30503"
"RCB_TIE000000141676"||"25278"
"RCB_TIE000000141341"||"22843"
"RCB_TIE000000141719"||"23012"
"RCB_TIE000000134462"||"21285"
"RCB_TIE000000243919"||"21523"
"RCB_TIE000000140145"||"21637"
"RCB_TIE000000140096"||"21540"
"RCB_TIE000000139651"||"20860"
"RCB_TIE000000140107"||"21644"
"RCB_TIE000000140550"||"21607"
"RCB_TIE000000140295"||"21949"
"RCB_TIE000000127718"||"29207"
"RCB_TIE000000128760"||"11934"
"RCB_TIE000000141512"||"22892"
"RCB_TIE000000141447"||"22794"
"RCB_TIE000000141768"||"23107"
"RCB_TIE000000141828"||"29993"
"RCB_TIE000000141812"||"24987"
"RCB_TIE000000141892"||"23193"
"RCB_TIE000000142804"||"29693"
"RCB_TIE000000143704"||"24617"
"RCB_TIE000000141518"||"32341"
"RCB_TIE000000142108"||"29352"
"RCB_TIE000000142047"||"32626"
"RCB_TIE000000143124"||"24191"
"RCB_TIE000000140748"||"29013"
"RCB_TIE000000140977"||"22601"
"RCB_TIE000000141104"||"22641"
"RCB_TIE000000142099"||"29583"
"RCB_TIE000000142030"||"23324"
"RCB_TIE000000143176"||"26136"
"RCB_TIE000000143104"||"29496"
"RCB_TIE000000143837"||"24893"
"RCB_TIE000000143652"||"24649"
"RCB_TIE000000143586"||"24838"
"RCB_TIE000000144077"||"25071"
"RCB_TIE000000144003"||"25187"
"RCB_TIE000000143576"||"24592"
"RCB_TIE000000144105"||"30468"
"RCB_TIE000000144195"||"25028"
"RCB_TIE000000141797"||"23027"
"RCB_TIE000000141928"||"23217"
"RCB_TIE000000141866"||"23140"
"RCB_TIE000000142202"||"23539"
"RCB_TIE000000141904"||"23152"
"RCB_TIE000000142360"||"23681"
"RCB_TIE000000143014"||"24167"
"RCB_TIE000000142951"||"30033"
"RCB_TIE000000143216"||"27912"
"RCB_TIE000000143287"||"24298"
"RCB_TIE000000143249"||"31955"
"RCB_TIE000000143159"||"24233"
"RCB_TIE000000143437"||"24265"
"RCB_TIE000000143601"||"24562"
"RCB_TIE000000143491"||"28429"
"RCB_TIE000000143578"||"24978"
"RCB_TIE000000143392"||"24461"
"RCB_TIE000000143409"||"31833"
"RCB_TIE000000137792"||"19238"
"RCB_TIE000000140133"||"21506"
"RCB_TIE000000140170"||"21752"
"RCB_TIE000000140683"||"27116"
"RCB_TIE000000141023"||"22553"
"RCB_TIE000000141287"||"26289"
"RCB_TIE000000141003"||"25352"
"RCB_TIE000000142216"||"23385"
"RCB_TIE000000143590"||"24603"
"RCB_TIE000000143363"||"29811"
"RCB_TIE000000143789"||"24951"
"RCB_TIE000000143522"||"24588"
"RCB_TIE000000143806"||"24527"
"RCB_TIE000000143727"||"24690"
"RCB_TIE000000143403"||"28223"
"RCB_TIE000000143739"||"31944"
"RCB_TIE000000143677"||"30611"
"RCB_TIE000000143212"||"24374"
"RCB_TIE000000143834"||"29458"
"RCB_TIE000000143587"||"24721"
"RCB_TIE000000144391"||"31325"
"RCB_TIE000000144251"||"25360"
"RCB_TIE000000144006"||"30377"
"RCB_TIE000000186069"||"52378"
"RCB_TIE000000144803"||"25953"
"RCB_TIE000000130275"||"33235"
"RCB_TIE000000132552"||"15028"
"RCB_TIE000000122420"||"11728"
"RCB_TIE000000123921"||"21858"
"RCB_TIE000000127802"||"12365"
"RCB_TIE000000129910"||"12870"
"RCB_TIE000000132665"||"27852"
"RCB_TIE000000143952"||"24714"
"RCB_TIE000000144379"||"25432"
"RCB_TIE000000144519"||"28102"
"RCB_TIE000000133363"||"15803"
"RCB_TIE000000133290"||"20111"
"RCB_TIE000000134963"||"10520"
"RCB_TIE000000135134"||"18859"
"RCB_TIE000000141155"||"32561"
"RCB_TIE000000141395"||"22731"
"RCB_TIE000000141187"||"33132"
"RCB_TIE000000141503"||"22745"
"RCB_TIE000000141475"||"22657"
"RCB_TIE000000186120"||"50918"
"RCB_TIE000000126127"||"24472"
"RCB_TIE000000126096"||"24339"
"RCB_TIE000000127324"||"29360"
"RCB_TIE000000127368"||"10535"
"RCB_TIE000000127562"||"31790"
"RCB_TIE000000127313"||"10578"
"RCB_TIE000000127604"||"10850"
"RCB_TIE000000127759"||"31769"
"RCB_TIE000000127829"||"11046"
"RCB_TIE000000126086"||"27089"
"RCB_TIE000000126091"||"30192"
"RCB_TIE000000126131"||"24830"
"RCB_TIE000000126798"||"32873"
"RCB_TIE000000126897"||"10181"
"RCB_TIE000000127448"||"20218"
"RCB_TIE000000128370"||"28416"
"RCB_TIE000000128812"||"30045"
"RCB_TIE000000129379"||"12493"
"RCB_TIE000000131111"||"13908"
"RCB_TIE000000128515"||"11504"
"RCB_TIE000000128507"||"31401"
"RCB_TIE000000128604"||"11668"
"RCB_TIE000000128840"||"11925"
"RCB_TIE000000135467"||"26693"
"RCB_TIE000000135455"||"17357"
"RCB_TIE000000135715"||"17535"
"RCB_TIE000000136375"||"29145"
"RCB_TIE000000136279"||"17927"
"RCB_TIE000000136551"||"18358"
"RCB_TIE000000137197"||"28322"
"RCB_TIE000000137435"||"32874"
"RCB_TIE000000137373"||"18948"
"RCB_TIE000000137780"||"19288"
"RCB_TIE000000137506"||"18834"
"RCB_TIE000000138011"||"19614"
"RCB_TIE000000140035"||"21269"
"RCB_TIE000000140040"||"21380"
"RCB_TIE000000139538"||"20671"
"RCB_TIE000000133045"||"15309"
"RCB_TIE000000133268"||"15611"
"RCB_TIE000000133741"||"28921"
"RCB_TIE000000134078"||"16271"
"RCB_TIE000000133764"||"16159"
"RCB_TIE000000137758"||"19334"
"RCB_TIE000000140027"||"21389"
"RCB_TIE000000139731"||"32517"
"RCB_TIE000000141337"||"22784"
"RCB_TIE000000141610"||"21064"
"RCB_TIE000000127153"||"10387"
"RCB_TIE000000128658"||"30424"
"RCB_TIE000000128296"||"11584"
"RCB_TIE000000128420"||"11619"
"RCB_TIE000000133224"||"15568"
"RCB_TIE000000133548"||"33387"
"RCB_TIE000000133688"||"31495"
"RCB_TIE000000133803"||"16109"
"RCB_TIE000000134046"||"16262"
"RCB_TIE000000134389"||"16528"
"RCB_TIE000000135233"||"30405"
"RCB_TIE000000135215"||"17105"
"RCB_TIE000000135618"||"17575"
"RCB_TIE000000135568"||"17793"
"RCB_TIE000000137768"||"19246"
"RCB_TIE000000140135"||"21518"
"RCB_TIE000000139992"||"21276"
"RCB_TIE000000139928"||"21181"
"RCB_TIE000000140227"||"21819"
"RCB_TIE000000140667"||"22195"
"RCB_TIE000000140637"||"22391"
"RCB_TIE000000129436"||"12480"
"RCB_TIE000000129918"||"12868"
"RCB_TIE000000130004"||"12982"
"RCB_TIE000000131635"||"14284"
"RCB_TIE000000131828"||"20254"
"RCB_TIE000000131716"||"14526"
"RCB_TIE000000128749"||"11872"
"RCB_TIE000000129672"||"12602"
"RCB_TIE000000129942"||"15805"
"RCB_TIE000000129889"||"12897"
"RCB_TIE000000129899"||"30641"
"RCB_TIE000000131160"||"13877"
"RCB_TIE000000131807"||"1001110"
"RCB_TIE000000131872"||"30458"
"RCB_TIE000000131905"||"14702"
"RCB_TIE000000132709"||"31808"
"RCB_TIE000000132887"||"31736"
"RCB_TIE000000132879"||"30472"
"RCB_TIE000000133107"||"15511"
"RCB_TIE000000182509"||"50821"
"RCB_TIE000000133485"||"29010"
"RCB_TIE000000131952"||"14736"
"RCB_TIE000000132065"||"32863"
"RCB_TIE000000132384"||"28671"
"RCB_TIE000000132914"||"28438"
"RCB_TIE000000132907"||"15414"
"RCB_TIE000000132767"||"15283"
"RCB_TIE000000133162"||"28426"
"RCB_TIE000000133463"||"15777"
"RCB_TIE000000133451"||"27806"
"RCB_TIE000000133476"||"15706"
"RCB_TIE000000133821"||"16065"
"RCB_TIE000000133700"||"30470"
"RCB_TIE000000133721"||"16192"
"RCB_TIE000000133873"||"15986"
"RCB_TIE000000133891"||"27540"
"RCB_TIE000000133865"||"16027"
"RCB_TIE000000134371"||"16434"
"RCB_TIE000000126094"||"24276"
"RCB_TIE000000127253"||"17097"
"RCB_TIE000000127814"||"30911"
"RCB_TIE000000128299"||"11402"
"RCB_TIE000000180899"||"50093"
"RCB_TIE000000128297"||"11388"
"RCB_TIE000000128212"||"26445"
"RCB_TIE000000131703"||"27106"
"RCB_TIE000000132010"||"28914"
"RCB_TIE000000135537"||"1001557"
"RCB_TIE000000245787"||"72858"
"RCB_TIE000000242639"||"7431"
"RCB_TIE000000246149"||"73397"
"RCB_TIE000000243048"||"8304"
"RCB_TIE000000242248"||"6414"
"RCB_TIE000000244443"||"62264"
"RCB_TIE000000144433"||"25452"
"RCB_TIE000000245912"||"72984"
"RCB_TIE000000244718"||"67598"
"RCB_TIE000000244652"||"66624"
"RCB_TIE000000245803"||"72958"
"RCB_TIE000000244377"||"62589"
"RCB_TIE000000242589"||"7226"
"RCB_TIE000000247154"||"74939"
"RCB_TIE000000244465"||"60758"
"RCB_TIE000000247937"||"76243"
"RCB_TIE000000247570"||"75749"
"RCB_TIE000000247314"||"75329"
"RCB_TIE000000245203"||"69186"
"RCB_TIE000000245303"||"69416"
"RCB_TIE000000249921"||"86722"
"RCB_TIE000000242463"||"7057"
"RCB_TIE000000244062"||"33360"
"RCB_TIE000000125218"||"20357"
"RCB_TIE000000240525"||"368"
"RCB_TIE000000244038"||"32928"
"RCB_TIE000000245125"||"68916"
"RCB_TIE000000242114"||"5463"
"RCB_TIE000000244531"||"65322"
"RCB_TIE000000243461"||"9147"
"RCB_TIE000000245223"||"69119"
"RCB_TIE000000246662"||"74439"
"RCB_TIE000000242187"||"6344"
"RCB_TIE000000244530"||"64098"
"RCB_TIE000000119547"||"18396"
"RCB_TIE000000246212"||"73444"
"RCB_TIE000000242558"||"7421"
"RCB_TIE000000242094"||"6071"
"RCB_TIE000000244491"||"63171"
"RCB_TIE000000245498"||"69645"
"RCB_TIE000000250047"||"1001130"
"RCB_TIE000000245732"||"69991"
"RCB_TIE000000244221"||"53234"
"RCB_TIE000000240982"||"1593"
"RCB_TIE000000243377"||"8902"
"RCB_TIE000000250034"||"1001261"
"RCB_TIE000000247704"||"75977"
"RCB_TIE000000249957"||"86727"
"RCB_TIE000000243322"||"8749"
"RCB_TIE000000244100"||"50125"
"RCB_TIE000000250876"||"99687"
"RCB_TIE000000333400"||"15714"
"RCB_TIE000000245712"||"69907"
"RCB_TIE000000246854"||"74601"
"RCB_TIE000000279359"||"1000773"
"RCB_TIE000000243684"||"9434"
"RCB_TIE000000244951"||"68554"
"RCB_TIE000000241370"||"2278"
"RCB_TIE000000342241"||"33880"
"RCB_TIE000000241589"||"2983"
"RCB_TIE000000143518"||"28040"
"RCB_TIE000000144148"||"25250"
"RCB_TIE000000144118"||"30645"
"RCB_TIE000000189392"||"50758"
"RCB_TIE000000133508"||"15736"
"RCB_TIE000000135202"||"17229"
"RCB_TIE000000135555"||"17389"
"RCB_TIE000000131746"||"32186"
"RCB_TIE000000144018"||"25297"
"RCB_TIE000000134195"||"16364"
"RCB_TIE000000134349"||"16420"
"RCB_TIE000000134470"||"16592"
"RCB_TIE000000135155"||"31530"
"RCB_TIE000000136273"||"17720"
"RCB_TIE000000127409"||"10713"
"RCB_TIE000000135389"||"17432"
"RCB_TIE000000137404"||"20970"
"RCB_TIE000000136597"||"18189"
"RCB_TIE000000140137"||"21509"
"RCB_TIE000000141405"||"22809"
"RCB_TIE000000141066"||"22635"
"RCB_TIE000000142088"||"26087"
"RCB_TIE000000185017"||"51658"
"RCB_TIE000000143368"||"18524"
"RCB_TIE000000131576"||"14234"
"RCB_TIE000000132684"||"15188"
"RCB_TIE000000133759"||"16176"
"RCB_TIE000000135113"||"17209"
"RCB_TIE000000135337"||"12238"
"RCB_TIE000000138847"||"20299"
"RCB_TIE000000127690"||"10931"
"RCB_TIE000000128850"||"11839"
"RCB_TIE000000129890"||"12879"
"RCB_TIE000000181935"||"54961"
"RCB_TIE000000136021"||"23584"
"RCB_TIE000000136583"||"17935"
"RCB_TIE000000137250"||"18810"
"RCB_TIE000000139185"||"20432"
"RCB_TIE000000142139"||"23540"
"RCB_TIE000000137039"||"18575"
"RCB_TIE000000137141"||"10240"
"RCB_TIE000000143796"||"25017"
"RCB_TIE000000128307"||"11689"
"RCB_TIE000000128330"||"27514"
"RCB_TIE000000140532"||"22052"
"RCB_TIE000000140620"||"22338"
"RCB_TIE000000140953"||"22526"
"RCB_TIE000000141076"||"22639"
"RCB_TIE000000141375"||"22880"
"RCB_TIE000000141360"||"22865"
"RCB_TIE000000141870"||"26702"
"RCB_TIE000000142027"||"23346"
"RCB_TIE000000144481"||"25425"
"RCB_TIE000000144671"||"25715"
"RCB_TIE000000128004"||"11275"
"RCB_TIE000000128418"||"33400"
"RCB_TIE000000128429"||"11682"
"RCB_TIE000000143849"||"24525"
"RCB_TIE000000193566"||"55028"
"RCB_TIE000000128767"||"11878"
"RCB_TIE000000131882"||"14394"
"RCB_TIE000000136150"||"17828"
"RCB_TIE000000143719"||"26176"
"RCB_TIE000000144773"||"24898"
"RCB_TIE000000127456"||"33110"
"RCB_TIE000000128457"||"31163"
"RCB_TIE000000128468"||"32696"
"RCB_TIE000000128495"||"11462"
"RCB_TIE000000128633"||"11796"
"RCB_TIE000000132357"||"29909"
"RCB_TIE000000132374"||"14986"
"RCB_TIE000000132382"||"30301"
"RCB_TIE000000132519"||"23243"
"RCB_TIE000000132962"||"26557"
"RCB_TIE000000133412"||"15740"
"RCB_TIE000000133889"||"29464"
"RCB_TIE000000128388"||"11648"
"RCB_TIE000000176887"||"54931"
"RCB_TIE000000157066"||"52077"
"RCB_TIE000000125924"||"23814"
"RCB_TIE000000140016"||"26855"
"RCB_TIE000000179632"||"53811"
"RCB_TIE000000127593"||"10851"
"RCB_TIE000000128903"||"18443"
"RCB_TIE000000139107"||"24630"
"RCB_TIE000000141587"||"22810"
"RCB_TIE000000133211"||"15535"
"RCB_TIE000000131781"||"27779"
"RCB_TIE000000143244"||"24311"
"RCB_TIE000000135607"||"28305"
"RCB_TIE000000133436"||"15814"
"RCB_TIE000000135482"||"26146"
"RCB_TIE000000136615"||"17807"
"RCB_TIE000000143266"||"28770"
"RCB_TIE000000135646"||"17590"
"RCB_TIE000000125895"||"26427"
"RCB_TIE000000127868"||"15690"
"RCB_TIE000000137230"||"20966"
"RCB_TIE000000233369"||"50012"
"RCB_TIE000000247719"||"75927"
"RCB_TIE000000276671"||"1000292"
"RCB_TIE000000278302"||"54621"
"RCB_TIE000000250521"||"99319"
"RCB_TIE000000241842"||"3500"
"RCB_TIE000000245586"||"69903"
"RCB_TIE000000244925"||"68252"
"RCB_TIE000000242347"||"6704"
"RCB_TIE000000246980"||"74758"
"RCB_TIE000000247005"||"74786"
"RCB_TIE000000241558"||"2813"
"RCB_TIE000000317505"||"56104"
"RCB_TIE000000242447"||"7151"
"RCB_TIE000000128964"||"12125"
"RCB_TIE000000246118"||"73323"
"RCB_TIE000000241121"||"1729"
"RCB_TIE000000243223"||"8559"
"RCB_TIE000000247423"||"75472"
"RCB_TIE000000141935"||"23275"
"RCB_TIE000000317786"||"56105"
"RCB_TIE000000244002"||"32457"
"RCB_TIE000000248183"||"76853"
"RCB_TIE000000245476"||"69477"
"RCB_TIE000000244552"||"64079"
"RCB_TIE000000241369"||"2141"
"RCB_TIE000000242456"||"7184"
"RCB_TIE000000242870"||"7926"
"RCB_TIE000000244424"||"60755"
"RCB_TIE000000186105"||"51716"
"RCB_TIE000000241669"||"3007"
"RCB_TIE000000248628"||"79487"
"RCB_TIE000000247421"||"75492"
"RCB_TIE000000245143"||"69093"
"RCB_TIE000000250880"||"99709"
"RCB_TIE000000241253"||"2025"
"RCB_TIE000000243403"||"8833"
"RCB_TIE000000246482"||"74093"
"RCB_TIE000000244679"||"66951"
"RCB_TIE000000250963"||"99851"
"RCB_TIE000000286509"||"18747"
"RCB_TIE000000245685"||"69885"
"RCB_TIE000000245442"||"69394"
"RCB_TIE000000246270"||"73602"
"RCB_TIE000000125820"||"1000515"
"RCB_TIE000000247623"||"75903"
"RCB_TIE000000243793"||"9567"
"RCB_TIE000000243796"||"9584"
"RCB_TIE000000243641"||"9383"
"RCB_TIE000000246139"||"73472"
"RCB_TIE000000177243"||"1001384"
"RCB_TIE000000243437"||"8983"
"RCB_TIE000000247846"||"75942"
"RCB_TIE000000244555"||"64829"
"RCB_TIE000000245664"||"69959"
"RCB_TIE000000246627"||"74375"
"RCB_TIE000000244937"||"68311"
"RCB_TIE000000242570"||"7316"
"RCB_TIE000000138230"||"19640"
"RCB_TIE000000245234"||"69090"
"RCB_TIE000000240989"||"1471"
"RCB_TIE000000247979"||"76246"
"RCB_TIE000000250060"||"87021"
"RCB_TIE000000241959"||"3974"
"RCB_TIE000000281093"||"30481"
"RCB_TIE000000135726"||"17581"
"RCB_TIE000000246214"||"73541"
"RCB_TIE000000244170"||"1001344"
"RCB_TIE000000244544"||"64044"
"RCB_TIE000000240861"||"1212"
"RCB_TIE000000247522"||"75623"
"RCB_TIE000000220182"||"1000653"
"RCB_TIE000000142549"||"31157"
"RCB_TIE000000138756"||"19953"
"RCB_TIE000000111711"||"76099"
"RCB_TIE000000244537"||"65710"
"RCB_TIE000000278282"||"L990"
"RCB_TIE000000278339"||"69928"
"RCB_TIE000000242041"||"5433"
"RCB_TIE000000134131"||"25497"
"RCB_TIE000000214646"||"50418"
"RCB_TIE000000242168"||"6207"
"RCB_TIE000000244930"||"68323"
"RCB_TIE000000246738"||"74523"
"RCB_TIE000000242738"||"7663"
"RCB_TIE000000245275"||"69338"
"RCB_TIE000000243559"||"9334"
"RCB_TIE000000241932"||"4742"
"RCB_TIE000000242751"||"7852"
"RCB_TIE000000242655"||"7562"
"RCB_TIE000000241078"||"1555"
"RCB_TIE000000244278"||"55335"
"RCB_TIE000000249898"||"86745"
"RCB_TIE000000242688"||"7607"
"RCB_TIE000000245531"||"69703"
"RCB_TIE000000242767"||"7857"
"RCB_TIE000000244383"||"60817"
"RCB_TIE000000246828"||"74424"
"RCB_TIE000000128354"||"26762"
"RCB_TIE000000245298"||"69230"
"RCB_TIE000000279545"||"86845"
"RCB_TIE000000245776"||"72806"
"RCB_TIE000000242109"||"5479"
"RCB_TIE000000141920"||"23244"
"RCB_TIE000000244283"||"55440"
"RCB_TIE000000243245"||"8677"
"RCB_TIE000000276891"||"1001135"
"RCB_TIE000000242577"||"7262"
"RCB_TIE000000124219"||"16305"
"RCB_TIE000000241168"||"1771"
"RCB_TIE000000247746"||"75915"
"RCB_TIE000000247630"||"75855"
"RCB_TIE000000246248"||"73596"
"RCB_TIE000000244495"||"62303"
"RCB_TIE000000245281"||"69273"
"RCB_TIE000000247859"||"76083"
"RCB_TIE000000139116"||"20323"
"RCB_TIE000000245844"||"72961"
"RCB_TIE000000250623"||"99071"
"RCB_TIE000000250644"||"99261"
"RCB_TIE000000245842"||"72781"
"RCB_TIE000000245683"||"69845"
"RCB_TIE000000245829"||"72885"
"RCB_TIE000000250871"||"99721"
"RCB_TIE000000244981"||"68522"
"RCB_TIE000000241595"||"2716"
"RCB_TIE000000329585"||"87407"
"RCB_TIE000000278153"||"68683"
"RCB_TIE000000249669"||"86264"
"RCB_TIE000000243483"||"9164"
"RCB_TIE000000276601"||"1001300"
"RCB_TIE000000241864"||"3718"
"RCB_TIE000000244712"||"67244"
"RCB_TIE000000199362"||"1001536"
"RCB_TIE000000240838"||"1128"
"RCB_TIE000000247682"||"75880"
"RCB_TIE000000131451"||"14505"
"RCB_TIE000000278201"||"69955"
"RCB_TIE000000241710"||"3186"
"RCB_TIE000000249779"||"1001282"
"RCB_TIE000000250528"||"99056"
"RCB_TIE000000125211"||"20331"
"RCB_TIE000000245058"||"68871"
"RCB_TIE000000248550"||"79445"
"RCB_TIE000000126813"||"33388"
"RCB_TIE000000242821"||"7910"
"RCB_TIE000000242871"||"7916"
"RCB_TIE000000245582"||"69956"
"RCB_TIE000000245701"||"69916"
"RCB_TIE000000246286"||"73583"
"RCB_TIE000000241784"||"3549"
"RCB_TIE000000244462"||"62593"
"RCB_TIE000000242450"||"6618"
"RCB_TIE000000245273"||"69290"
"RCB_TIE000000241754"||"3314"
"RCB_TIE000000241581"||"2696"
"RCB_TIE000000243194"||"8696"
"RCB_TIE000000246680"||"74483"
"RCB_TIE000000242383"||"6952"
"RCB_TIE000000241467"||"2307"
"RCB_TIE000000245385"||"69603"
"RCB_TIE000000246964"||"74785"
"RCB_TIE000000247691"||"75885"
"RCB_TIE000000243719"||"9533"
"RCB_TIE000000323028"||"1001613"
"RCB_TIE000000242226"||"6342"
"RCB_TIE000000242280"||"6772"
"RCB_TIE000000242493"||"7065"
"RCB_TIE000000242549"||"7225"
"RCB_TIE000000246657"||"74518"
"RCB_TIE000000249709"||"85844"
"RCB_TIE000000128450"||"11360"
"RCB_TIE000000240965"||"1521"
"RCB_TIE000000241676"||"2877"
"RCB_TIE000000242343"||"6737"
"RCB_TIE000000126626"||"21863"
"RCB_TIE000000245888"||"72956"
"RCB_TIE000000246819"||"74689"
"RCB_TIE000000041497"||"99641"
"RCB_TIE000000241799"||"3390"
"RCB_TIE000000243805"||"9585"
