ADRESSE_ID|||||||||||||||||||ERP_ID_ADRESSE
RCB_ADR000000404480|||||||||||||||||||98050
RCB_ADR000000404483|||||||||||||||||||162304
RCB_ADR000000404481|||||||||||||||||||73656
RCB_ADR000000404479|||||||||||||||||||164181
RCB_ADR000000404484|||||||||||||||||||129578
RCB_ADR000000404486|||||||||||||||||||164345
RCB_ADR000000404485|||||||||||||||||||70685
RCB_ADR000000404487|||||||||||||||||||164031
RCB_ADR000000404488|||||||||||||||||||71099
RCB_ADR000000404489|||||||||||||||||||161165
RCB_ADR000000404490|||||||||||||||||||190550
RCB_ADR000000404494|||||||||||||||||||85963
RCB_ADR000000404493|||||||||||||||||||139571
RCB_ADR000000404496|||||||||||||||||||167981
RCB_ADR000000404498|||||||||||||||||||164355
RCB_ADR000000404497|||||||||||||||||||106509
RCB_ADR000000404499|||||||||||||||||||156549
RCB_ADR000000404502|||||||||||||||||||94733
RCB_ADR000000404501|||||||||||||||||||191999
RCB_ADR000000404503|||||||||||||||||||115289
RCB_ADR000000404505|||||||||||||||||||89238
RCB_ADR000000404506|||||||||||||||||||111715
RCB_ADR000000404507|||||||||||||||||||93665
RCB_ADR000000404509|||||||||||||||||||164595
RCB_ADR000000404510|||||||||||||||||||142518
RCB_ADR000000404512|||||||||||||||||||123772
RCB_ADR000000404514|||||||||||||||||||98927
RCB_ADR000000404513|||||||||||||||||||125946
RCB_ADR000000404517|||||||||||||||||||164617
RCB_ADR000000404518|||||||||||||||||||89268
RCB_ADR000000404519|||||||||||||||||||175769
RCB_ADR000000404522|||||||||||||||||||154738
RCB_ADR000000404521|||||||||||||||||||143385
RCB_ADR000000404523|||||||||||||||||||164463
RCB_ADR000000404525|||||||||||||||||||124036
RCB_ADR000000404527|||||||||||||||||||173421
RCB_ADR000000404528|||||||||||||||||||155509
RCB_ADR000000404529|||||||||||||||||||164737
RCB_ADR000000404532|||||||||||||||||||168441
RCB_ADR000000404530|||||||||||||||||||165631
RCB_ADR000000404531|||||||||||||||||||106659
RCB_ADR000000404533|||||||||||||||||||164567
RCB_ADR000000404534|||||||||||||||||||115925
RCB_ADR000000404535|||||||||||||||||||175959
RCB_ADR000000404536|||||||||||||||||||141547
RCB_ADR000000404537|||||||||||||||||||143634
RCB_ADR000000404538|||||||||||||||||||103805
RCB_ADR000000404539|||||||||||||||||||140857
RCB_ADR000000404540|||||||||||||||||||164981
RCB_ADR000000404543|||||||||||||||||||142078
RCB_ADR000000404542|||||||||||||||||||157834
RCB_ADR000000404541|||||||||||||||||||95125
RCB_ADR000000404545|||||||||||||||||||129980
RCB_ADR000000404546|||||||||||||||||||168587
RCB_ADR000000404547|||||||||||||||||||165679
RCB_ADR000000404548|||||||||||||||||||192059
RCB_ADR000000404549|||||||||||||||||||145718
RCB_ADR000000404550|||||||||||||||||||95183
RCB_ADR000000402549|||||||||||||||||||142599
RCB_ADR000000402550|||||||||||||||||||169325
RCB_ADR000000402547|||||||||||||||||||130664
RCB_ADR000000402551|||||||||||||||||||140971
RCB_ADR000000402554|||||||||||||||||||93935
RCB_ADR000000402557|||||||||||||||||||103203
RCB_ADR000000402559|||||||||||||||||||161737
RCB_ADR000000402561|||||||||||||||||||88015
RCB_ADR000000402562|||||||||||||||||||165761
RCB_ADR000000402563|||||||||||||||||||155958
RCB_ADR000000402566|||||||||||||||||||94293
RCB_ADR000000402568|||||||||||||||||||166823
RCB_ADR000000402567|||||||||||||||||||152136
RCB_ADR000000402571|||||||||||||||||||169647
RCB_ADR000000402570|||||||||||||||||||76044
RCB_ADR000000402573|||||||||||||||||||107125
RCB_ADR000000402569|||||||||||||||||||153803
RCB_ADR000000402574|||||||||||||||||||171277
RCB_ADR000000402575|||||||||||||||||||151690
RCB_ADR000000402576|||||||||||||||||||89012
RCB_ADR000000402577|||||||||||||||||||111521
RCB_ADR000000402578|||||||||||||||||||165751
RCB_ADR000000402579|||||||||||||||||||152810
RCB_ADR000000402583|||||||||||||||||||94303
RCB_ADR000000402582|||||||||||||||||||105169
RCB_ADR000000402581|||||||||||||||||||127888
RCB_ADR000000402584|||||||||||||||||||141649
RCB_ADR000000402585|||||||||||||||||||130168
RCB_ADR000000402586|||||||||||||||||||141859
RCB_ADR000000402587|||||||||||||||||||125976
RCB_ADR000000402589|||||||||||||||||||121084
RCB_ADR000000402591|||||||||||||||||||172511
RCB_ADR000000402593|||||||||||||||||||88201
RCB_ADR000000402592|||||||||||||||||||143232
RCB_ADR000000402595|||||||||||||||||||119984
RCB_ADR000000402596|||||||||||||||||||82048
RCB_ADR000000402599|||||||||||||||||||85683
RCB_ADR000000402598|||||||||||||||||||105073
RCB_ADR000000402600|||||||||||||||||||112507
RCB_ADR000000402604|||||||||||||||||||167221
RCB_ADR000000402602|||||||||||||||||||98666
RCB_ADR000000402605|||||||||||||||||||159719
RCB_ADR000000402606|||||||||||||||||||172433
RCB_ADR000000402607|||||||||||||||||||152253
RCB_ADR000000402610|||||||||||||||||||121378
RCB_ADR000000402611|||||||||||||||||||178183
RCB_ADR000000402613|||||||||||||||||||90387
RCB_ADR000000402614|||||||||||||||||||169995
RCB_ADR000000402615|||||||||||||||||||138120
RCB_ADR000000402616|||||||||||||||||||182074
RCB_ADR000000402619|||||||||||||||||||153869
RCB_ADR000000402621|||||||||||||||||||128538
RCB_ADR000000402622|||||||||||||||||||65773
RCB_ADR000000402624|||||||||||||||||||86067
RCB_ADR000000402623|||||||||||||||||||151001
RCB_ADR000000402625|||||||||||||||||||122337
RCB_ADR000000402626|||||||||||||||||||131080
RCB_ADR000000402630|||||||||||||||||||170579
RCB_ADR000000402629|||||||||||||||||||71572
RCB_ADR000000402631|||||||||||||||||||144219
RCB_ADR000000402633|||||||||||||||||||182087
RCB_ADR000000402635|||||||||||||||||||112753
RCB_ADR000000402636|||||||||||||||||||153671
RCB_ADR000000402639|||||||||||||||||||92435
RCB_ADR000000402638|||||||||||||||||||118639
RCB_ADR000000402643|||||||||||||||||||173439
RCB_ADR000000402645|||||||||||||||||||170705
RCB_ADR000000402646|||||||||||||||||||141955
RCB_ADR000000402647|||||||||||||||||||167647
RCB_ADR000000402648|||||||||||||||||||160901
RCB_ADR000000343517|||||||||||||||||||66618
RCB_ADR000000343518|||||||||||||||||||145523
RCB_ADR000000343521|||||||||||||||||||160346
RCB_ADR000000343519|||||||||||||||||||146801
RCB_ADR000000343523|||||||||||||||||||145049
RCB_ADR000000343525|||||||||||||||||||157918
RCB_ADR000000343524|||||||||||||||||||145235
RCB_ADR000000343522|||||||||||||||||||122606
RCB_ADR000000343527|||||||||||||||||||161896
RCB_ADR000000343526|||||||||||||||||||100252
RCB_ADR000000343529|||||||||||||||||||148301
RCB_ADR000000343530|||||||||||||||||||150285
RCB_ADR000000343531|||||||||||||||||||144153
RCB_ADR000000343528|||||||||||||||||||148106
RCB_ADR000000343533|||||||||||||||||||142647
RCB_ADR000000343532|||||||||||||||||||65292
RCB_ADR000000343535|||||||||||||||||||92951
RCB_ADR000000343536|||||||||||||||||||97267
RCB_ADR000000343538|||||||||||||||||||117445
RCB_ADR000000343540|||||||||||||||||||144675
RCB_ADR000000343537|||||||||||||||||||121608
RCB_ADR000000343539|||||||||||||||||||160616
RCB_ADR000000343542|||||||||||||||||||77431
RCB_ADR000000343544|||||||||||||||||||99148
RCB_ADR000000343545|||||||||||||||||||160709
RCB_ADR000000343543|||||||||||||||||||152148
RCB_ADR000000343547|||||||||||||||||||155287
RCB_ADR000000343546|||||||||||||||||||87715
RCB_ADR000000343548|||||||||||||||||||147047
RCB_ADR000000343550|||||||||||||||||||101855
RCB_ADR000000343551|||||||||||||||||||98574
RCB_ADR000000343552|||||||||||||||||||77976
RCB_ADR000000343553|||||||||||||||||||114983
RCB_ADR000000343555|||||||||||||||||||122028
RCB_ADR000000343556|||||||||||||||||||100174
RCB_ADR000000343557|||||||||||||||||||148577
RCB_ADR000000343560|||||||||||||||||||146210
RCB_ADR000000343561|||||||||||||||||||146501
RCB_ADR000000343563|||||||||||||||||||149312
RCB_ADR000000343564|||||||||||||||||||161381
RCB_ADR000000343565|||||||||||||||||||113560
RCB_ADR000000343566|||||||||||||||||||143421
RCB_ADR000000343568|||||||||||||||||||119778
RCB_ADR000000343567|||||||||||||||||||100210
RCB_ADR000000343569|||||||||||||||||||156429
RCB_ADR000000343571|||||||||||||||||||100222
RCB_ADR000000343573|||||||||||||||||||76511
RCB_ADR000000343575|||||||||||||||||||150654
RCB_ADR000000343576|||||||||||||||||||71287
RCB_ADR000000343577|||||||||||||||||||112171
RCB_ADR000000343578|||||||||||||||||||146654
RCB_ADR000000343579|||||||||||||||||||71060
RCB_ADR000000343582|||||||||||||||||||141172
RCB_ADR000000343581|||||||||||||||||||87625
RCB_ADR000000343583|||||||||||||||||||100048
RCB_ADR000000343584|||||||||||||||||||143679
RCB_ADR000000343585|||||||||||||||||||84286
RCB_ADR000000343586|||||||||||||||||||116012
RCB_ADR000000343587|||||||||||||||||||144330
RCB_ADR000000343588|||||||||||||||||||153134
RCB_ADR000000343589|||||||||||||||||||99832
RCB_ADR000000343591|||||||||||||||||||157903
RCB_ADR000000343593|||||||||||||||||||88246
RCB_ADR000000343592|||||||||||||||||||85536
RCB_ADR000000343594|||||||||||||||||||142698
RCB_ADR000000343595|||||||||||||||||||121842
RCB_ADR000000343597|||||||||||||||||||152058
RCB_ADR000000343598|||||||||||||||||||76967
RCB_ADR000000343599|||||||||||||||||||102499
RCB_ADR000000343600|||||||||||||||||||151343
RCB_ADR000000343601|||||||||||||||||||112177
RCB_ADR000000343602|||||||||||||||||||146426
RCB_ADR000000343603|||||||||||||||||||160529
RCB_ADR000000343604|||||||||||||||||||140077
RCB_ADR000000343605|||||||||||||||||||155659
RCB_ADR000000343606|||||||||||||||||||146363
RCB_ADR000000343607|||||||||||||||||||142803
RCB_ADR000000343609|||||||||||||||||||148235
RCB_ADR000000343608|||||||||||||||||||161198
RCB_ADR000000343610|||||||||||||||||||91106
RCB_ADR000000343611|||||||||||||||||||117322
RCB_ADR000000407754|||||||||||||||||||102002
RCB_ADR000000407755|||||||||||||||||||68449
RCB_ADR000000407756|||||||||||||||||||90531
RCB_ADR000000407757|||||||||||||||||||121617
RCB_ADR000000407758|||||||||||||||||||104843
RCB_ADR000000407762|||||||||||||||||||78378
RCB_ADR000000407763|||||||||||||||||||150992
RCB_ADR000000407764|||||||||||||||||||168685
RCB_ADR000000407766|||||||||||||||||||121629
RCB_ADR000000407767|||||||||||||||||||151220
RCB_ADR000000407771|||||||||||||||||||126274
RCB_ADR000000407770|||||||||||||||||||139580
RCB_ADR000000407769|||||||||||||||||||95593
RCB_ADR000000407773|||||||||||||||||||102715
RCB_ADR000000407774|||||||||||||||||||169789
RCB_ADR000000407778|||||||||||||||||||155910
RCB_ADR000000407779|||||||||||||||||||83582
RCB_ADR000000407782|||||||||||||||||||151070
RCB_ADR000000407783|||||||||||||||||||94295
RCB_ADR000000407784|||||||||||||||||||169909
RCB_ADR000000407786|||||||||||||||||||157179
RCB_ADR000000407788|||||||||||||||||||116743
RCB_ADR000000407790|||||||||||||||||||100657
RCB_ADR000000407789|||||||||||||||||||137225
RCB_ADR000000407796|||||||||||||||||||123496
RCB_ADR000000407798|||||||||||||||||||163291
RCB_ADR000000407801|||||||||||||||||||111907
RCB_ADR000000407800|||||||||||||||||||159821
RCB_ADR000000407802|||||||||||||||||||67273
RCB_ADR000000407804|||||||||||||||||||126868
RCB_ADR000000407805|||||||||||||||||||170021
RCB_ADR000000407807|||||||||||||||||||80543
RCB_ADR000000407808|||||||||||||||||||67263
RCB_ADR000000407809|||||||||||||||||||163299
RCB_ADR000000407810|||||||||||||||||||100111
RCB_ADR000000407813|||||||||||||||||||110386
RCB_ADR000000407815|||||||||||||||||||170245
RCB_ADR000000407817|||||||||||||||||||73096
RCB_ADR000000407819|||||||||||||||||||87718
RCB_ADR000000407821|||||||||||||||||||112267
RCB_ADR000000407824|||||||||||||||||||175155
RCB_ADR000000407825|||||||||||||||||||73100
RCB_ADR000000407827|||||||||||||||||||105247
RCB_ADR000000407832|||||||||||||||||||192901
RCB_ADR000000407831|||||||||||||||||||74509
RCB_ADR000000407833|||||||||||||||||||94405
RCB_ADR000000407834|||||||||||||||||||69189
RCB_ADR000000407836|||||||||||||||||||171607
RCB_ADR000000407837|||||||||||||||||||74621
RCB_ADR000000407839|||||||||||||||||||150765
RCB_ADR000000407840|||||||||||||||||||172961
RCB_ADR000000407843|||||||||||||||||||131438
RCB_ADR000000407844|||||||||||||||||||175319
RCB_ADR000000407847|||||||||||||||||||127826
RCB_ADR000000407846|||||||||||||||||||73248
RCB_ADR000000407845|||||||||||||||||||69896
RCB_ADR000000407849|||||||||||||||||||172997
RCB_ADR000000407852|||||||||||||||||||95495
RCB_ADR000000407851|||||||||||||||||||171237
RCB_ADR000000405048|||||||||||||||||||175981
RCB_ADR000000405051|||||||||||||||||||157431
RCB_ADR000000405055|||||||||||||||||||178753
RCB_ADR000000405056|||||||||||||||||||94735
RCB_ADR000000405057|||||||||||||||||||66723
RCB_ADR000000405058|||||||||||||||||||74057
RCB_ADR000000405059|||||||||||||||||||106217
RCB_ADR000000405061|||||||||||||||||||128104
RCB_ADR000000405060|||||||||||||||||||162835
RCB_ADR000000405063|||||||||||||||||||152834
RCB_ADR000000405064|||||||||||||||||||106717
RCB_ADR000000405066|||||||||||||||||||74093
RCB_ADR000000405069|||||||||||||||||||155098
RCB_ADR000000405067|||||||||||||||||||121120
RCB_ADR000000405070|||||||||||||||||||89464
RCB_ADR000000405071|||||||||||||||||||105857
RCB_ADR000000405073|||||||||||||||||||78380
RCB_ADR000000405074|||||||||||||||||||120895
RCB_ADR000000405076|||||||||||||||||||65383
RCB_ADR000000405077|||||||||||||||||||174269
RCB_ADR000000405075|||||||||||||||||||72031
RCB_ADR000000405078|||||||||||||||||||100948
RCB_ADR000000405079|||||||||||||||||||130408
RCB_ADR000000405081|||||||||||||||||||110374
RCB_ADR000000405080|||||||||||||||||||86349
RCB_ADR000000405082|||||||||||||||||||154933
RCB_ADR000000405083|||||||||||||||||||107371
RCB_ADR000000405085|||||||||||||||||||192921
RCB_ADR000000405086|||||||||||||||||||128296
RCB_ADR000000405088|||||||||||||||||||71757
RCB_ADR000000405089|||||||||||||||||||119460
RCB_ADR000000405090|||||||||||||||||||79440
RCB_ADR000000405084|||||||||||||||||||71245
RCB_ADR000000405093|||||||||||||||||||152274
RCB_ADR000000405094|||||||||||||||||||177037
RCB_ADR000000405095|||||||||||||||||||65208
RCB_ADR000000405097|||||||||||||||||||160055
RCB_ADR000000405096|||||||||||||||||||179561
RCB_ADR000000405099|||||||||||||||||||181720
RCB_ADR000000405101|||||||||||||||||||130166
RCB_ADR000000405102|||||||||||||||||||174479
RCB_ADR000000405105|||||||||||||||||||150009
RCB_ADR000000405107|||||||||||||||||||78334
RCB_ADR000000405109|||||||||||||||||||177041
RCB_ADR000000405110|||||||||||||||||||74195
RCB_ADR000000405112|||||||||||||||||||179811
RCB_ADR000000405114|||||||||||||||||||181887
RCB_ADR000000405113|||||||||||||||||||115361
RCB_ADR000000405115|||||||||||||||||||114974
RCB_ADR000000405116|||||||||||||||||||78734
RCB_ADR000000405117|||||||||||||||||||106791
RCB_ADR000000405119|||||||||||||||||||174569
RCB_ADR000000405121|||||||||||||||||||79370
RCB_ADR000000405124|||||||||||||||||||72023
RCB_ADR000000405125|||||||||||||||||||129512
RCB_ADR000000405123|||||||||||||||||||102418
RCB_ADR000000405122|||||||||||||||||||154016
RCB_ADR000000405126|||||||||||||||||||177289
RCB_ADR000000405127|||||||||||||||||||137307
RCB_ADR000000405131|||||||||||||||||||107677
RCB_ADR000000405128|||||||||||||||||||99610
RCB_ADR000000405133|||||||||||||||||||174861
RCB_ADR000000405132|||||||||||||||||||99136
RCB_ADR000000405137|||||||||||||||||||72263
RCB_ADR000000405138|||||||||||||||||||79584
RCB_ADR000000405140|||||||||||||||||||91292
RCB_ADR000000405144|||||||||||||||||||137327
RCB_ADR000000405147|||||||||||||||||||182237
RCB_ADR000000405149|||||||||||||||||||158391
RCB_ADR000000405150|||||||||||||||||||92912
RCB_ADR000000405151|||||||||||||||||||177075
RCB_ADR000000402953|||||||||||||||||||192995
RCB_ADR000000402949|||||||||||||||||||67718
RCB_ADR000000402950|||||||||||||||||||173479
RCB_ADR000000402952|||||||||||||||||||67700
RCB_ADR000000402955|||||||||||||||||||95619
RCB_ADR000000402956|||||||||||||||||||71608
RCB_ADR000000402951|||||||||||||||||||131842
RCB_ADR000000402957|||||||||||||||||||94671
RCB_ADR000000402958|||||||||||||||||||153356
RCB_ADR000000402960|||||||||||||||||||124188
RCB_ADR000000402961|||||||||||||||||||116213
RCB_ADR000000402963|||||||||||||||||||182243
RCB_ADR000000402964|||||||||||||||||||132274
RCB_ADR000000402968|||||||||||||||||||172557
RCB_ADR000000402966|||||||||||||||||||67752
RCB_ADR000000402967|||||||||||||||||||132839
RCB_ADR000000402969|||||||||||||||||||66306
RCB_ADR000000402972|||||||||||||||||||151451
RCB_ADR000000402970|||||||||||||||||||138771
RCB_ADR000000402975|||||||||||||||||||106035
RCB_ADR000000402976|||||||||||||||||||152346
RCB_ADR000000402977|||||||||||||||||||181948
RCB_ADR000000402978|||||||||||||||||||154061
RCB_ADR000000402979|||||||||||||||||||177817
RCB_ADR000000402981|||||||||||||||||||192593
RCB_ADR000000402982|||||||||||||||||||172653
RCB_ADR000000402985|||||||||||||||||||181869
RCB_ADR000000402987|||||||||||||||||||126978
RCB_ADR000000402988|||||||||||||||||||100075
RCB_ADR000000402989|||||||||||||||||||118550
RCB_ADR000000402991|||||||||||||||||||156312
RCB_ADR000000402993|||||||||||||||||||138834
RCB_ADR000000402995|||||||||||||||||||155035
RCB_ADR000000402996|||||||||||||||||||182100
RCB_ADR000000402998|||||||||||||||||||128158
RCB_ADR000000402997|||||||||||||||||||111183
RCB_ADR000000403002|||||||||||||||||||127082
RCB_ADR000000403001|||||||||||||||||||158838
RCB_ADR000000403003|||||||||||||||||||177831
RCB_ADR000000403004|||||||||||||||||||82600
RCB_ADR000000403005|||||||||||||||||||66537
RCB_ADR000000403006|||||||||||||||||||88794
RCB_ADR000000403007|||||||||||||||||||119505
RCB_ADR000000403009|||||||||||||||||||102268
RCB_ADR000000403010|||||||||||||||||||107895
RCB_ADR000000403011|||||||||||||||||||174009
RCB_ADR000000403015|||||||||||||||||||172621
RCB_ADR000000403017|||||||||||||||||||85617
RCB_ADR000000403018|||||||||||||||||||122639
RCB_ADR000000403019|||||||||||||||||||102430
RCB_ADR000000403020|||||||||||||||||||170797
RCB_ADR000000403021|||||||||||||||||||140851
RCB_ADR000000403022|||||||||||||||||||139897
RCB_ADR000000403026|||||||||||||||||||191891
RCB_ADR000000403030|||||||||||||||||||158292
RCB_ADR000000403033|||||||||||||||||||172615
RCB_ADR000000403034|||||||||||||||||||149108
RCB_ADR000000403035|||||||||||||||||||101169
RCB_ADR000000403036|||||||||||||||||||124996
RCB_ADR000000403038|||||||||||||||||||170787
RCB_ADR000000403037|||||||||||||||||||140884
RCB_ADR000000403040|||||||||||||||||||73394
RCB_ADR000000403041|||||||||||||||||||177627
RCB_ADR000000403043|||||||||||||||||||182023
RCB_ADR000000403049|||||||||||||||||||162783
RCB_ADR000000403048|||||||||||||||||||120184
RCB_ADR000000405153|||||||||||||||||||68823
RCB_ADR000000405152|||||||||||||||||||78986
RCB_ADR000000405155|||||||||||||||||||79408
RCB_ADR000000405157|||||||||||||||||||114585
RCB_ADR000000405158|||||||||||||||||||82747
RCB_ADR000000405159|||||||||||||||||||162577
RCB_ADR000000405163|||||||||||||||||||192735
RCB_ADR000000405161|||||||||||||||||||65220
RCB_ADR000000405166|||||||||||||||||||158673
RCB_ADR000000405165|||||||||||||||||||72511
RCB_ADR000000405167|||||||||||||||||||106985
RCB_ADR000000405168|||||||||||||||||||176263
RCB_ADR000000405169|||||||||||||||||||74073
RCB_ADR000000405170|||||||||||||||||||72411
RCB_ADR000000405173|||||||||||||||||||154651
RCB_ADR000000405176|||||||||||||||||||106567
RCB_ADR000000405179|||||||||||||||||||95141
RCB_ADR000000405182|||||||||||||||||||75264
RCB_ADR000000405183|||||||||||||||||||85821
RCB_ADR000000405184|||||||||||||||||||176347
RCB_ADR000000405188|||||||||||||||||||137407
RCB_ADR000000405190|||||||||||||||||||91076
RCB_ADR000000405192|||||||||||||||||||129958
RCB_ADR000000405196|||||||||||||||||||118771
RCB_ADR000000405198|||||||||||||||||||84843
RCB_ADR000000405201|||||||||||||||||||65070
RCB_ADR000000405202|||||||||||||||||||150480
RCB_ADR000000405203|||||||||||||||||||78284
RCB_ADR000000405204|||||||||||||||||||67560
RCB_ADR000000405207|||||||||||||||||||82634
RCB_ADR000000405209|||||||||||||||||||65512
RCB_ADR000000405212|||||||||||||||||||75490
RCB_ADR000000405214|||||||||||||||||||79404
RCB_ADR000000405215|||||||||||||||||||176681
RCB_ADR000000405219|||||||||||||||||||68787
RCB_ADR000000405218|||||||||||||||||||117550
RCB_ADR000000405220|||||||||||||||||||70518
RCB_ADR000000405222|||||||||||||||||||87643
RCB_ADR000000405221|||||||||||||||||||107053
RCB_ADR000000405224|||||||||||||||||||67363
RCB_ADR000000405225|||||||||||||||||||85086
RCB_ADR000000405228|||||||||||||||||||74123
RCB_ADR000000405229|||||||||||||||||||70418
RCB_ADR000000405231|||||||||||||||||||192771
RCB_ADR000000405233|||||||||||||||||||79352
RCB_ADR000000405234|||||||||||||||||||66179
RCB_ADR000000405236|||||||||||||||||||116468
RCB_ADR000000405238|||||||||||||||||||91778
RCB_ADR000000405239|||||||||||||||||||75128
RCB_ADR000000405243|||||||||||||||||||74487
RCB_ADR000000405244|||||||||||||||||||66330
RCB_ADR000000405248|||||||||||||||||||68543
RCB_ADR000000405250|||||||||||||||||||67748
RCB_ADR000000386729|||||||||||||||||||175807
RCB_ADR000000386730|||||||||||||||||||144768
RCB_ADR000000386731|||||||||||||||||||174203
RCB_ADR000000386732|||||||||||||||||||67594
RCB_ADR000000386733|||||||||||||||||||173555
RCB_ADR000000386734|||||||||||||||||||87288
RCB_ADR000000386736|||||||||||||||||||69115
RCB_ADR000000386737|||||||||||||||||||70122
RCB_ADR000000386735|||||||||||||||||||67477
RCB_ADR000000386738|||||||||||||||||||106059
RCB_ADR000000386742|||||||||||||||||||172349
RCB_ADR000000386741|||||||||||||||||||129912
RCB_ADR000000386740|||||||||||||||||||167571
RCB_ADR000000386743|||||||||||||||||||145790
RCB_ADR000000386745|||||||||||||||||||106043
RCB_ADR000000386746|||||||||||||||||||107637
RCB_ADR000000386747|||||||||||||||||||158310
RCB_ADR000000386749|||||||||||||||||||73128
RCB_ADR000000386750|||||||||||||||||||137399
RCB_ADR000000386751|||||||||||||||||||176133
RCB_ADR000000386752|||||||||||||||||||129406
RCB_ADR000000386753|||||||||||||||||||165957
RCB_ADR000000386754|||||||||||||||||||81952
RCB_ADR000000386756|||||||||||||||||||173599
RCB_ADR000000386755|||||||||||||||||||118990
RCB_ADR000000386757|||||||||||||||||||173845
RCB_ADR000000386758|||||||||||||||||||129444
RCB_ADR000000386761|||||||||||||||||||101397
RCB_ADR000000386764|||||||||||||||||||145304
RCB_ADR000000386766|||||||||||||||||||75046
RCB_ADR000000386768|||||||||||||||||||85971
RCB_ADR000000386773|||||||||||||||||||70300
RCB_ADR000000386774|||||||||||||||||||95005
RCB_ADR000000386777|||||||||||||||||||86281
RCB_ADR000000386778|||||||||||||||||||152511
RCB_ADR000000386779|||||||||||||||||||70388
RCB_ADR000000386776|||||||||||||||||||129580
RCB_ADR000000386775|||||||||||||||||||145517
RCB_ADR000000386782|||||||||||||||||||104949
RCB_ADR000000386781|||||||||||||||||||174085
RCB_ADR000000386783|||||||||||||||||||73340
RCB_ADR000000386784|||||||||||||||||||65520
RCB_ADR000000386785|||||||||||||||||||106459
RCB_ADR000000386786|||||||||||||||||||120196
RCB_ADR000000386787|||||||||||||||||||75632
RCB_ADR000000386790|||||||||||||||||||174437
RCB_ADR000000386789|||||||||||||||||||174405
RCB_ADR000000386791|||||||||||||||||||75790
RCB_ADR000000386793|||||||||||||||||||99046
RCB_ADR000000386794|||||||||||||||||||86133
RCB_ADR000000386792|||||||||||||||||||157765
RCB_ADR000000386795|||||||||||||||||||176317
RCB_ADR000000386797|||||||||||||||||||137287
RCB_ADR000000386798|||||||||||||||||||151876
RCB_ADR000000386800|||||||||||||||||||129696
RCB_ADR000000386801|||||||||||||||||||137491
RCB_ADR000000386802|||||||||||||||||||175171
RCB_ADR000000386804|||||||||||||||||||94923
RCB_ADR000000386803|||||||||||||||||||174545
RCB_ADR000000386807|||||||||||||||||||86135
RCB_ADR000000386812|||||||||||||||||||149135
RCB_ADR000000386809|||||||||||||||||||176439
RCB_ADR000000386813|||||||||||||||||||95049
RCB_ADR000000386815|||||||||||||||||||89242
RCB_ADR000000386817|||||||||||||||||||129480
RCB_ADR000000386821|||||||||||||||||||74485
RCB_ADR000000386822|||||||||||||||||||126708
RCB_ADR000000386820|||||||||||||||||||103075
RCB_ADR000000386825|||||||||||||||||||130190
RCB_ADR000000386824|||||||||||||||||||141421
RCB_ADR000000386828|||||||||||||||||||175489
RCB_ADR000000386827|||||||||||||||||||95059
RCB_ADR000000386829|||||||||||||||||||148466
RCB_ADR000000386830|||||||||||||||||||83949
RCB_ADR000000386831|||||||||||||||||||75916
RCB_ADR000000392536|||||||||||||||||||129670
RCB_ADR000000392540|||||||||||||||||||181897
RCB_ADR000000392542|||||||||||||||||||132048
RCB_ADR000000392544|||||||||||||||||||69980
RCB_ADR000000392543|||||||||||||||||||69886
RCB_ADR000000392545|||||||||||||||||||171261
RCB_ADR000000392547|||||||||||||||||||130464
RCB_ADR000000392551|||||||||||||||||||182285
RCB_ADR000000392552|||||||||||||||||||139074
RCB_ADR000000392555|||||||||||||||||||110416
RCB_ADR000000392553|||||||||||||||||||181492
RCB_ADR000000392554|||||||||||||||||||163493
RCB_ADR000000392557|||||||||||||||||||175879
RCB_ADR000000392556|||||||||||||||||||67556
RCB_ADR000000392561|||||||||||||||||||191522
RCB_ADR000000392562|||||||||||||||||||182317
RCB_ADR000000392564|||||||||||||||||||140929
RCB_ADR000000392565|||||||||||||||||||74695
RCB_ADR000000392566|||||||||||||||||||132669
RCB_ADR000000392567|||||||||||||||||||129884
RCB_ADR000000392568|||||||||||||||||||181205
RCB_ADR000000392572|||||||||||||||||||89348
RCB_ADR000000392573|||||||||||||||||||98011
RCB_ADR000000392575|||||||||||||||||||182381
RCB_ADR000000392577|||||||||||||||||||67682
RCB_ADR000000392578|||||||||||||||||||112051
RCB_ADR000000392579|||||||||||||||||||132919
RCB_ADR000000392581|||||||||||||||||||75344
RCB_ADR000000392583|||||||||||||||||||67604
RCB_ADR000000392585|||||||||||||||||||178491
RCB_ADR000000392588|||||||||||||||||||138000
RCB_ADR000000392587|||||||||||||||||||95957
RCB_ADR000000392590|||||||||||||||||||65606
RCB_ADR000000392592|||||||||||||||||||110495
RCB_ADR000000392591|||||||||||||||||||176027
RCB_ADR000000392593|||||||||||||||||||76436
RCB_ADR000000392594|||||||||||||||||||103153
RCB_ADR000000392597|||||||||||||||||||77482
RCB_ADR000000392600|||||||||||||||||||133245
RCB_ADR000000392599|||||||||||||||||||107337
RCB_ADR000000392601|||||||||||||||||||75750
RCB_ADR000000392603|||||||||||||||||||127152
RCB_ADR000000392606|||||||||||||||||||115451
RCB_ADR000000392607|||||||||||||||||||160286
RCB_ADR000000392608|||||||||||||||||||142287
RCB_ADR000000392610|||||||||||||||||||182537
RCB_ADR000000392613|||||||||||||||||||67722
RCB_ADR000000392612|||||||||||||||||||178749
